Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
TQQQ,2018-04-17,6.3802,6.6382,6.3479,6.5904,123756765,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-18,6.6002,6.7063,6.5042,6.6363,117651314,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-19,6.5404,6.5825,6.3852,6.4558,128521961,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-20,6.4063,6.4166,6.0792,6.1463,140351120,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-23,6.2317,6.305,6,6.0979,122331550,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-24,6.1783,6.2121,5.59,5.7092,212440870,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-25,5.7367,5.8,5.495,5.7317,208275337,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-26,5.9496,6.146,5.8925,6.0871,139163073,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-27,6.3533,6.3604,5.9967,6.1013,164723220,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-30,6.1421,6.2542,5.9221,5.9713,160007176,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-01,5.9192,6.1733,5.8804,6.1654,115562308,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-02,6.2063,6.2604,6.0417,6.0579,143292941,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-03,5.9771,6.1246,5.7688,6.0583,195411156,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-04,5.9817,6.4438,5.9658,6.3992,185326916,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-07,6.4942,6.6221,6.4742,6.5513,138617865,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-08,6.5163,6.5808,6.3963,6.5296,126273043,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-09,6.575,6.7646,6.5042,6.7483,114233213,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-10,6.8125,6.9725,6.7975,6.9583,118358713,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-11,6.9229,6.9842,6.8458,6.9375,119549568,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-14,6.9813,7.1038,6.9375,6.9683,108945753,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-15,6.8025,6.8142,6.6308,6.7429,173761949,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-16,6.7583,6.9167,6.7567,6.8671,89495064,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-17,6.7971,6.9454,6.6888,6.7896,102628694,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-18,6.7123,6.7792,6.6533,6.6808,85303564,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-21,6.8342,6.9263,6.7084,6.7975,116698251,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-22,6.8846,6.9208,6.7326,6.7621,96410419,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-23,6.6125,6.9363,6.6058,6.9321,122656630,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
