Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
SPXU,2022-04-26,314.8,335.8,314.2,335.4,1872024,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-04-27,333.2,338.4,319.4,333.4,1937336,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-04-28,320.8,332.4,303.4,308.2,1883323,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-04-29,317,343.94,312.002,341.8,1815938,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-02,342.2,359.5,332.4,336,1980593,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-03,334.74,338.7,325.2,331.6,1216047,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-04,329.8,337.8,299.714,301,1687014,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-05,310.8,342.6,310.46,333.4,1770383,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-06,340,352.976,330.8,339.4,2166224,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-09,355.2,375.9,351.606,372,1927261,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-10,354.4,381.2,349.8,369.2,1538028,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-11,372.4,389.2,355.8,387.2,1657329,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-12,397.2,409.6,378,388.6,1884359,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-13,375.4,378.6,356.2,360.2,1174807,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-16,365.2,371.6,354.4,364.8,949035,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-17,347.4,358,342.2,342.8,989535,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-18,354.6,387.2,353.8,384,1304640,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-19,394.2,397.994,377.4,391,1695125,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-20,379.6,417.996,377.8,391,1841537,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-23,381,388.202,366.2,368.4,1350742,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-24,381,396.4,373.6,376.8,1371770,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-25,381.8,382.6,361,366.2,1125480,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-26,363.6,363.8,340.4,345.4,884345,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-27,338.8,339,319.4,319.4,910293,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-05-31,324,331.798,317,324.6,1142482,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-01,320,339.4,317.3,333.2,970710,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-02,333.8,339.3,314,314,1081994,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-03,325.4,332,321.6,329.6,989901,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-06,319.2,329.514,314.848,326.8,764612,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-07,335.4,336.568,316.1,317.6,793995,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-08,321.4,329.56,317.118,327.8,897356,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-09,332.2,351,326.554,350.6,1048084,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-10,368.4,381.8,366,381.4,1394610,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-13,411,430.2,405.2,425,1836532,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-14,418.6,440.168,415,429.2,1263496,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-15,416.9,435,394.4,411,1431320,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-16,439,460.2,437.798,450.4,1809794,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-17,450,462.6,436,448.6,1427438,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-21,426.8,427.2,409.8,415,802743,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-22,430,431.572,403,418,998015,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-23,410.2,422.798,403,405,947471,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-24,394.6,395,367,367.4,1632098,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-27,364.2,374.592,363.4,370.6,778710,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-28,366.6,394.3,358.3,394,966771,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-29,392.398,401.192,389,394.6,983246,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-06-30,408,419.6,394.4,404.6,1523362,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-07-01,407.2,416,390.8,392.6,1427809,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-07-05,408.6,417.998,389.6,389.6,2020918,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-07-06,389.4,397.2,378.228,386.4,1346358,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-07-07,380.5,380.6,366.4,368.8,1079588,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
SPXU,2022-07-08,373.8,378.4,364.3,369.6,952505,,https://api.nasdaq.com/api/quote/SPXU/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
